file,size (KB),average hue,average value,author,date taken,location,Dimension
image_1095.jpg,106.833984375,0.2731466086507652,0.42068882352946213,Unknown,Unknown,Unknown,"(600, 400)"
image_1097.jpg,49.6767578125,0.46168366874758976,0.47325235032684587,Unknown,Unknown,Unknown,"(500, 375)"
image_1099.jpg,1.3271484375,0.0,0.8419325980392357,Unknown,Unknown,Unknown,"(80, 80)"
image_11.jpg,133.490234375,0.3612761755726749,0.8830832864746118,Ridofranz,2020:08:04 15:10:24,Unknown,"(1001, 667)"
image_1100.jpg,46.423828125,0.2726737184969205,0.6001637934195758,Unknown,Unknown,Unknown,"(800, 534)"
image_1101.jpg,70.65234375,0.17067947585185944,0.7422639594938287,Unknown,Unknown,Unknown,"(720, 540)"
image_1102.jpg,18.6865234375,0.1666747072216611,0.38259632941182314,Unknown,Unknown,Unknown,"(250, 250)"
image_1103.jpg,29.1640625,0.11357728319570651,0.708750544662155,Unknown,Unknown,Unknown,"(300, 300)"
image_1106.jpg,80.6240234375,0.23000531280240533,0.7046388216475193,Unknown,Unknown,Unknown,"(720, 810)"
image_1107.jpg,18.62109375,0.3693979094839818,0.8138935408260627,Unknown,Unknown,Unknown,"(430, 314)"
image_1108.jpg,46.7744140625,0.08589571759518114,0.550568450631472,Unknown,Unknown,Unknown,"(660, 373)"
image_1109.jpg,29.4013671875,0.11180824729094027,0.48365331392973115,Unknown,Unknown,Unknown,"(480, 320)"
image_111.jpg,116.82421875,0.08104225539813849,0.8177229411811356,Unknown,Unknown,Unknown,"(800, 1200)"
image_1110.jpg,48.7666015625,0.60158442058809,0.4217907734200656,Unknown,Unknown,Unknown,"(600, 600)"
image_1112.jpg,12.458984375,0.05487660587642644,0.9087595996734392,Unknown,Unknown,Unknown,"(240, 240)"
image_1113.jpg,33.9384765625,0.46467867829159315,0.48723530426067985,Unknown,Unknown,Unknown,"(398, 272)"
image_1114.jpg,549.60546875,0.42510953435892,0.5067853134880892,Unknown,Unknown,Unknown,"(1024, 813)"
image_1115.jpg,30.6435546875,0.17204677413545386,0.362315746052417,Unknown,Unknown,Unknown,"(474, 355)"
image_1116.jpg,397.8828125,0.18487335305136457,0.8302347266471094,Unknown,Unknown,Unknown,"(2000, 2633)"
image_1117.jpg,20.5966796875,0.3169642025916262,0.8879659911022055,Unknown,Unknown,Unknown,"(238, 250)"
image_1118.jpg,47.55078125,0.47479502267714935,0.33280900577004036,Unknown,Unknown,Unknown,"(736, 414)"
image_112.jpg,11.6357421875,0.4892026828771232,0.5631729429448807,Unknown,Unknown,Unknown,"(236, 218)"
image_1120.jpg,12.9677734375,0.27722135460777797,0.7387454901958913,Unknown,Unknown,Unknown,"(300, 300)"
image_1121.jpg,323.6787109375,0.5230163941490892,0.4792154432021049,Unknown,Unknown,Unknown,"(600, 726)"
image_1122.jpg,13.9736328125,0.41221772609146673,0.6412375946493346,Unknown,Unknown,Unknown,"(195, 165)"
image_1123.jpg,13.693359375,0.37828123282866505,0.7318244840847336,Unknown,Unknown,Unknown,"(236, 314)"
image_1124.jpg,14.08203125,0.2732695811141659,0.901481452432759,Unknown,Unknown,Unknown,"(300, 450)"
image_1125.jpg,87.2724609375,0.4019759876328209,0.6477107778109912,Unknown,2011:07:05 19:03:17,Unknown,"(495, 495)"
image_1126.jpg,9.6328125,0.35655798404617095,0.8151225490195351,Unknown,Unknown,Unknown,"(128, 160)"
image_1127.jpg,110.3193359375,0.3701452615302364,0.35134893246191895,Unknown,Unknown,Unknown,"(300, 450)"
image_1128.jpg,16.740234375,0.6053879532658687,0.6325506001964257,Unknown,Unknown,Unknown,"(340, 270)"
image_1129.jpg,76.6064453125,0.2334908290276434,0.5464975490195029,Unknown,Unknown,Unknown,"(200, 200)"
image_113.jpg,14.982421875,0.17072773668959612,0.5876611519607849,Unknown,Unknown,Unknown,"(240, 160)"
image_1130.jpg,17.1025390625,0.12172313010760533,0.6082329445938962,Unknown,Unknown,Unknown,"(340, 270)"
image_1131.jpg,16.435546875,0.3795242212387502,0.8258119538096157,Unknown,Unknown,Unknown,"(236, 355)"
image_1132.jpg,9.306640625,0.5187801038505377,0.7343147467319215,Unknown,Unknown,Unknown,"(240, 160)"
image_1133.jpg,39.478515625,0.21290541414029007,0.7584223288853812,Picasa,Unknown,Unknown,"(720, 480)"
image_1134.jpg,577.189453125,0.09814578903055933,0.588000027629198,Unknown,Unknown,Unknown,"(1889, 2357)"
image_1135.jpg,14.74609375,0.06968747737526072,0.6404277883760782,Unknown,Unknown,Unknown,"(205, 273)"
image_1136.jpg,61.361328125,0.36718370753615637,0.7449667238568108,Unknown,Unknown,Unknown,"(800, 600)"
image_1137.jpg,525.873046875,0.2011441689917384,0.8002575825606772,Unknown,Unknown,Unknown,"(495, 524)"
image_1138.jpg,8.7705078125,0.15842940523377488,0.5939166884531312,Unknown,Unknown,Unknown,"(150, 150)"
image_1139.jpg,787.7705078125,0.589066885883794,0.4770622702187362,Unknown,Unknown,Unknown,"(1600, 1600)"
image_114.jpg,16.44921875,0.1937493560101198,0.44135191993464523,Unknown,Unknown,Unknown,"(240, 160)"
image_1141.jpg,1.65234375,0.0,0.9642640460407998,Unknown,Unknown,Unknown,"(262, 262)"
image_1142.jpg,423.8857421875,0.35454827313495935,0.510187461703519,Unknown,Unknown,Unknown,"(640, 480)"
image_1143.jpg,28.8359375,0.29224537760020386,0.7670718650514801,Unknown,Unknown,Unknown,"(396, 313)"
image_1144.jpg,115.6689453125,0.6183288678777867,0.7261446587181184,Unknown,Unknown,Unknown,"(780, 336)"
image_1145.jpg,219.185546875,0.4171713820400252,0.6655092434358872,Unknown,Unknown,Unknown,"(800, 1067)"
image_1146.jpg,854.8095703125,0.3621968739574321,0.8795680158586606,Unknown,2003:09:06 00:56:17,Unknown,"(1604, 1087)"
image_1147.jpg,19.767578125,0.2776882988746331,0.5916391650799045,Unknown,Unknown,Unknown,"(580, 326)"
image_1149.jpg,58.1630859375,0.306040721942868,0.4491494576380212,Unknown,Unknown,Unknown,"(346, 346)"
image_115.jpg,50.1845703125,0.12595913019193544,0.5776858755721302,Unknown,Unknown,Unknown,"(509, 382)"
image_1150.jpg,104.3837890625,0.32885062298220236,0.7351903376980896,Unknown,Unknown,Unknown,"(1600, 900)"
image_1151.jpg,41.931640625,0.26236521573084853,0.6309371975739314,Unknown,Unknown,Unknown,"(329, 609)"
image_1152.jpg,45.6572265625,0.6287789457570268,0.6790672848303451,Unknown,Unknown,Unknown,"(489, 366)"
image_1153.jpg,16.453125,0.27147777435906023,0.4372808714597188,Unknown,Unknown,Unknown,"(300, 225)"
image_1154.jpg,43.75,0.13005766288633094,0.9685792689448386,Unknown,Unknown,Unknown,"(450, 450)"
image_1155.jpg,47.7373046875,0.1916817781052925,0.7580469771240332,Unknown,Unknown,Unknown,"(360, 240)"
image_1156.jpg,20.294921875,0.4644836827567322,0.5058480115209397,Unknown,Unknown,Unknown,"(236, 195)"
image_1157.jpg,23.5302734375,0.4144443065346484,0.47575799906021593,Unknown,Unknown,Unknown,"(340, 270)"
image_1158.jpg,30.345703125,0.23869049754328855,0.3376110211034212,Unknown,Unknown,Unknown,"(640, 413)"
image_1159.jpg,37.720703125,0.41629720317807783,0.5048531076806853,Unknown,Unknown,Unknown,"(737, 596)"
image_116.jpg,685.962890625,0.15414641881976862,0.6745463072331944,Unknown,Unknown,Unknown,"(450, 498)"
image_1160.jpg,18.1953125,0.14049565612587034,0.6171857674103416,Unknown,Unknown,Unknown,"(400, 290)"
image_1161.jpg,269.16796875,0.4303673298772862,0.7589413296568638,Unknown,Unknown,Unknown,"(480, 320)"
image_1162.jpg,102.908203125,0.33592979854426286,0.4292478213498661,Unknown,Unknown,Unknown,"(1200, 630)"
image_1164.jpg,1.3271484375,0.0,0.8419325980392357,Unknown,Unknown,Unknown,"(80, 80)"
image_1165.jpg,18.853515625,0.17391268342406496,0.7772753267971786,Unknown,Unknown,Unknown,"(288, 390)"
image_1166.jpg,21.890625,0.13308922292429537,0.5590507086728889,Unknown,Unknown,Unknown,"(400, 267)"
image_1167.jpg,14.1171875,0.16307476747432986,0.579893374343143,Unknown,Unknown,Unknown,"(340, 270)"
image_1168.jpg,9.8505859375,0.3304761785891238,0.5155182072828365,Unknown,Unknown,Unknown,"(300, 168)"
image_1169.jpg,571.2255859375,0.07800620114237534,0.7093554527689627,Unknown,Unknown,Unknown,"(2500, 1849)"
image_117.jpg,37.7109375,0.4732085085800404,0.7688383651064271,Unknown,Unknown,Unknown,"(650, 488)"
image_1170.jpg,25.677734375,0.2292462833584785,0.4577200336561798,Unknown,Unknown,Unknown,"(266, 427)"
image_1171.jpg,14.9931640625,0.1080711186083408,0.9279905750534829,Unknown,Unknown,Unknown,"(238, 250)"
image_1172.jpg,26.52734375,0.19028978268763228,0.5046525627795365,Unknown,Unknown,Unknown,"(380, 240)"
image_1175.jpg,38.166015625,0.528283261110956,0.603689319492378,Unknown,Unknown,Unknown,"(850, 400)"
image_1176.jpg,110.3076171875,0.40713195565089877,0.3866853103138859,Unknown,2012:02:23 13:48:25,Unknown,"(768, 512)"
image_1177.jpg,63.740234375,0.15097284238899636,0.9369647446141693,Unknown,Unknown,Unknown,"(450, 450)"
image_1179.jpg,229.328125,0.14121584771349918,0.6265591137260441,Unknown,Unknown,Unknown,"(1500, 1000)"
image_1180.jpg,38.80078125,0.11773550000387349,0.9603429221943586,Unknown,Unknown,Unknown,"(626, 418)"
image_1181.jpg,38.9384765625,0.3388873602427936,0.46847974809207993,Unknown,Unknown,Unknown,"(474, 632)"
image_1182.jpg,35.5888671875,0.19830360544567074,0.5935333151779113,Unknown,Unknown,Unknown,"(480, 270)"
image_1183.jpg,113.6318359375,0.4031171054605782,0.58428086166213,Unknown,Unknown,Unknown,"(650, 975)"
image_1184.jpg,16.8505859375,0.1113455672266553,0.6570345098039042,Unknown,Unknown,Unknown,"(100, 100)"
image_1185.jpg,23.892578125,0.430969086035679,0.44958208381399895,Unknown,Unknown,Unknown,"(340, 270)"
image_1186.jpg,8.439453125,0.5097136875293723,0.4467904139433778,Unknown,Unknown,Unknown,"(150, 150)"
image_1187.jpg,37.787109375,0.11473669702771463,0.8097880284923998,Unknown,Unknown,Unknown,"(320, 320)"
image_1188.jpg,58.2666015625,0.5707187762044567,0.7058135439359361,Unknown,Unknown,Unknown,"(360, 240)"
image_1189.jpg,133.58984375,0.4100584794627623,0.7152742945358306,Unknown,Unknown,Unknown,"(800, 797)"
image_1190.jpg,40.9892578125,0.20740293378691915,0.49488125260884414,Unknown,Unknown,Unknown,"(468, 373)"
image_1191.jpg,35.462890625,0.25136043011830744,0.4674518095663847,Unknown,Unknown,Unknown,"(527, 350)"
image_1193.jpg,230.890625,0.28670402921399796,0.6595260758168885,Unknown,Unknown,Unknown,"(500, 750)"
image_1194.jpg,62.126953125,0.5632232353012346,0.8968882192816983,Unknown,Unknown,Unknown,"(600, 449)"
image_1195.jpg,21.2822265625,0.4806269437877756,0.4509199272969511,Unknown,Unknown,Unknown,"(287, 414)"
image_1196.jpg,260.5029296875,0.4089187150165407,0.39003664487972983,Unknown,Unknown,Unknown,"(900, 600)"
image_1197.jpg,15.185546875,0.5511695277997832,0.5388300076651182,Unknown,Unknown,Unknown,"(325, 244)"
image_1198.jpg,55.041015625,0.2870213820039644,0.46947373212928617,Unknown,Unknown,Unknown,"(312, 312)"
image_1199.jpg,63.9443359375,0.15301444673258888,0.6210138725488357,Unknown,Unknown,Unknown,"(600, 400)"
image_12.jpg,195.623046875,0.34934923469817064,0.4886876059065921,Unknown,2010:04:11 00:33:32,Unknown,"(720, 540)"
image_120.jpg,20.349609375,0.09657361096091495,0.8827524139066399,Unknown,Unknown,Unknown,"(238, 250)"
image_1200.jpg,28.7958984375,0.22389680310416554,0.6115339596644549,Unknown,Unknown,Unknown,"(474, 474)"
image_1201.jpg,45.98828125,0.14223358237264477,0.8888643137255425,Unknown,Unknown,Unknown,"(300, 300)"
image_1202.jpg,39.8037109375,0.15067414799618872,0.5845662822809603,Unknown,Unknown,Unknown,"(471, 552)"
image_1203.jpg,25.23828125,0.13367948689944545,0.4006783895774173,Unknown,2014:07:01 21:22:42,Unknown,"(236, 361)"
image_1204.jpg,14.3916015625,0.19192786550493293,0.7967320786835197,Unknown,Unknown,Unknown,"(311, 160)"
image_1206.jpg,129.830078125,0.41648207821282257,0.7446397229031574,Unknown,Unknown,Unknown,"(1280, 720)"
image_1207.jpg,361.5654296875,0.191897021406145,0.3794254411747242,Unknown,Unknown,Unknown,"(1600, 1600)"
image_1208.jpg,54.8896484375,0.4451166749783372,0.6251576759736065,Unknown,Unknown,Unknown,"(650, 434)"
image_121.jpg,47.5927734375,0.10384392784408016,0.7842311725936526,Unknown,Unknown,Unknown,"(620, 465)"
image_1210.jpg,13.1484375,0.13290178877318962,0.7503485046542671,Unknown,Unknown,Unknown,"(300, 165)"
image_1211.jpg,10.7705078125,0.15888627865296398,0.6975966638689303,Unknown,Unknown,Unknown,"(236, 177)"
image_1212.jpg,82.5107421875,0.14541235559528568,0.5561407339475518,Picasa,2019:01:25 17:21:19,Unknown,"(600, 449)"
image_1213.jpg,99.58984375,0.31728320688801437,0.2451267342058826,Unknown,Unknown,Unknown,"(467, 700)"
image_1214.jpg,21.1552734375,0.2815100757326469,0.6929371241829088,Unknown,Unknown,Unknown,"(300, 200)"
image_1215.jpg,21.4580078125,0.20796594657073234,0.5126088213169672,Picasa,2013:12:24 13:10:50,Unknown,"(236, 353)"
image_1217.jpg,52.462890625,0.33953463536254647,0.672843153594528,Unknown,Unknown,Unknown,"(600, 400)"
image_1218.jpg,37.8603515625,0.28009942686400363,0.5684356617646582,Unknown,Unknown,Unknown,"(480, 360)"
image_122.jpg,185.068359375,0.21922521991734414,0.4383218550747767,Unknown,Unknown,Unknown,"(1024, 715)"
image_1221.jpg,7.9306640625,0.3847242382970915,0.7121114606269524,Unknown,Unknown,Unknown,"(200, 187)"
image_1222.jpg,32.7685546875,0.27477157622994985,0.7494106924020086,Unknown,Unknown,Unknown,"(640, 480)"
image_1223.jpg,96.1630859375,0.6508720725883363,0.5271375671036223,Unknown,Unknown,Unknown,"(640, 946)"
image_1224.jpg,76.296875,0.4222290568811542,0.49054340683192793,Unknown,Unknown,Unknown,"(736, 552)"
image_1227.jpg,29.6552734375,0.36274405715173896,0.4771257770133767,Unknown,Unknown,Unknown,"(476, 317)"
image_1229.jpg,88.787109375,0.14076494314083754,0.5605152327930307,Unknown,Unknown,Unknown,"(900, 675)"
image_123.jpg,29.525390625,0.19589967180163656,0.582315358220218,Unknown,Unknown,Unknown,"(408, 612)"
image_1230.jpg,178.447265625,0.1523724747889735,0.39502270070623485,Unknown,Unknown,Unknown,"(749, 499)"
image_1232.jpg,33.5859375,0.25023869050070696,0.8612256228703897,Unknown,Unknown,Unknown,"(566, 376)"
image_1234.jpg,25.2919921875,0.584534257931569,0.7810910651500793,Unknown,Unknown,Unknown,"(452, 543)"
image_1235.jpg,157.4052734375,0.14680439171449972,0.55864040050085,Unknown,Unknown,Unknown,"(470, 750)"
image_1236.jpg,581.462890625,0.484949182245233,0.5437164894615043,Petra Sagnak,Unknown,Unknown,"(1600, 1065)"
image_1238.jpg,32.6240234375,0.6778438107442939,0.7136978783826753,Unknown,Unknown,Unknown,"(626, 417)"
image_1239.jpg,51.6416015625,0.10484251192094736,0.33973217878790146,Unknown,Unknown,Unknown,"(314, 450)"
image_124.jpg,54.08203125,0.30117864386699505,0.5650189803921134,Unknown,Unknown,Unknown,"(350, 250)"
image_1240.jpg,77.693359375,0.4008991442184522,0.834420601699352,Unknown,Unknown,Unknown,"(356, 450)"
image_1241.jpg,27.6806640625,0.31838430387284367,0.5659839941901763,Unknown,Unknown,Unknown,"(300, 450)"
image_1242.jpg,7.7099609375,0.19270966834870212,0.9742262050652781,Unknown,Unknown,Unknown,"(240, 160)"
image_1243.jpg,68.47265625,0.34431351702830143,0.8082824400869697,Unknown,Unknown,Unknown,"(450, 300)"
image_1244.jpg,12.4306640625,0.14204230677345164,0.310399865729199,Unknown,Unknown,Unknown,"(255, 197)"
image_1246.jpg,29.322265625,0.46700769625865113,0.8253391676825758,Unknown,Unknown,Unknown,"(630, 472)"
image_1247.jpg,34.6630859375,0.23392927151239137,0.9614658389306693,Unknown,Unknown,Unknown,"(360, 289)"
image_1248.jpg,27.923828125,0.3739767345084873,0.6319595247961817,Unknown,Unknown,Unknown,"(254, 380)"
image_1249.jpg,7.0771484375,0.6569104452683481,0.8923809081230804,Unknown,Unknown,Unknown,"(236, 236)"
image_125.jpg,36.181640625,0.20955707154095082,0.5323509334016506,Unknown,Unknown,Unknown,"(340, 270)"
image_1251.jpg,48.6650390625,0.1385558301672475,0.7830560795744539,Unknown,Unknown,Unknown,"(294, 294)"
image_1253.jpg,62.94140625,0.22412893027781927,0.5382051307189442,Unknown,Unknown,Unknown,"(400, 300)"
image_1254.jpg,52.18359375,0.5325166055881669,0.646072886480032,Unknown,Unknown,Unknown,"(750, 521)"
image_1256.jpg,48.9052734375,0.292304818706068,0.6386706790355647,Unknown,Unknown,Unknown,"(570, 369)"
image_1258.jpg,24.2880859375,0.45810878352249823,0.8681720952841745,Unknown,Unknown,Unknown,"(220, 220)"
image_1259.jpg,35.025390625,0.2101836533898142,0.6152356769963453,Unknown,Unknown,Unknown,"(363, 544)"
image_126.jpg,306.478515625,0.38269230644455754,0.5743898973645293,Unknown,Unknown,Unknown,"(1280, 960)"
image_1260.jpg,74.1416015625,0.14223960157372328,0.7606509531622208,Unknown,Unknown,Unknown,"(680, 449)"
image_1261.jpg,32.19921875,0.16348098323450216,0.3621693420773357,Justin Benson-Cooper,Unknown,Unknown,"(668, 377)"
image_1262.jpg,79.1884765625,0.10635961671859717,0.767671205265184,Unknown,Unknown,Unknown,"(650, 440)"
